route_id,stop_index,distance_km,departure_hour,num_stops,load_ratio,service_time_sec,stop_volume_cm3,num_packages,zone_id,stop_density,executor_capacity_cm3,actual_travel_time_sec
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,133,0.2009,6,150,0.672,50.0,16348.284,2,450,4.9767,3313071.0,74.48
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,134,0.1672,6,150,0.672,90.0,9160.127999999999,1,727,5.9818,3313071.0,117.56
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,135,0.0343,6,150,0.672,90.0,77916.21500000001,1,727,29.1961,3313071.0,92.93
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,136,0.0443,6,150,0.672,45.0,6282.387999999999,1,727,22.5936,3313071.0,51.01
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,137,0.0278,6,150,0.672,80.0,4183.2,1,727,35.9727,3313071.0,85.24
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,138,0.0624,6,150,0.672,80.0,40689.0,1,727,16.0289,3313071.0,87.0
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,139,0.2118,6,150,0.672,80.1,32402.837,3,727,4.7206,3313071.0,114.69
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,140,0.1154,6,150,0.672,135.0,2579.6400000000003,1,727,8.663,3313071.0,148.61
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,141,0.3659,6,150,0.672,75.0,17692.136,3,914,2.7328,3313071.0,121.6
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,142,0.1203,6,150,0.672,55.0,29025.008,1,914,8.3107,3313071.0,66.58
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,143,0.1447,6,150,0.672,55.0,5942.01,1,914,6.9114,3313071.0,84.07
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,144,0.4632,6,150,0.672,20.0,14321.13,2,914,2.1587,3313071.0,81.39
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,145,0.0474,6,150,0.672,45.0,4781.114,1,914,21.1107,3313071.0,49.97
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,146,0.0962,6,150,0.672,45.0,392.504,1,914,10.4002,3313071.0,62.79
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,147,0.0764,6,150,0.672,90.0,2646.864,2,914,13.0894,3313071.0,101.61
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,148,0.0351,6,150,0.672,219.79999999999998,56104.832,7,914,28.4587,3313071.0,224.28
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,0,25.498,7,156,0.7545,59.0,142162.84000000003,2,898,0.0392,3313071.0,2623.22
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,1,0.1538,7,156,0.7545,37.0,9522.192000000001,1,898,6.5013,3313071.0,55.06
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,2,0.3813,7,156,0.7545,40.0,24227.28,1,898,2.6224,3313071.0,80.96
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,3,0.1715,7,156,0.7545,48.900000000000006,29774.964,3,898,5.8296,3313071.0,80.8
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,4,0.8278,7,156,0.7545,69.0,5741.924,1,898,1.2081,3313071.0,142.94
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,5,0.0753,7,156,0.7545,48.0,13297.312,1,898,13.2772,3313071.0,58.43
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,6,0.2109,7,156,0.7545,71.0,3226.428,1,973,4.7424,3313071.0,104.6
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,7,0.1733,7,156,0.7545,36.0,1521.036,1,973,5.7689,3313071.0,55.39
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,8,0.2362,7,156,0.7545,41.0,13297.312,1,973,4.2336,3313071.0,79.84
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,9,0.2116,7,156,0.7545,75.0,3138.9599999999996,1,973,4.7259,3313071.0,115.91
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,10,0.5266,7,156,0.7545,40.0,29781.769999999997,2,973,1.8989,3313071.0,126.42
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,11,0.2477,7,156,0.7545,28.0,901.0559999999999,1,973,4.0365,3313071.0,57.54
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,12,0.2211,7,156,0.7545,59.0,3684.931,1,973,4.5223,3313071.0,86.92
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,13,0.0777,7,156,0.7545,63.0,3436.112,1,973,12.8663,3313071.0,76.04
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,14,0.2066,7,156,0.7545,65.0,22605.048000000003,1,973,4.84,3313071.0,94.41
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,15,0.1787,7,156,0.7545,41.0,5741.924,1,973,5.5946,3313071.0,62.9
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,16,0.33,7,156,0.7545,34.0,1692.8,1,691,3.0304,3313071.0,78.83
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,17,0.398,7,156,0.7545,86.0,20193.6,2,691,2.5124,3313071.0,156.7
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,18,0.0972,7,156,0.7545,40.0,2466.156,1,691,10.2911,3313071.0,51.02
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,19,0.0758,7,156,0.7545,42.0,5741.924,1,691,13.1983,3313071.0,48.86
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,20,0.4469,7,156,0.7545,62.0,2127.375,1,691,2.2376,3313071.0,103.62
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,21,0.2683,7,156,0.7545,94.0,81935.54600000003,2,691,3.7273,3313071.0,128.58
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,22,0.0514,7,156,0.7545,41.0,17459.898,2,691,19.4709,3313071.0,45.58
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,23,0.0977,7,156,0.7545,45.0,1829.19,1,691,10.2348,3313071.0,55.56
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,24,0.8527,7,156,0.7545,98.0,15520.095,2,432,1.1727,3313071.0,197.59
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,25,0.1825,7,156,0.7545,98.0,7937.706,1,432,5.4802,3313071.0,122.57
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,26,0.161,7,156,0.7545,63.0,4632.984,1,432,6.2095,3313071.0,87.86
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,27,0.221,7,156,0.7545,60.0,3755.93,2,432,4.5249,3313071.0,100.86
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,28,0.0495,7,156,0.7545,40.0,3478.464,1,432,20.2205,3313071.0,46.86
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,29,0.1306,7,156,0.7545,30.0,1285.44,1,432,7.6588,3313071.0,58.18
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,30,0.1057,7,156,0.7545,159.0,204927.058,5,432,9.4573,3313071.0,175.23
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,31,0.075,7,156,0.7545,29.0,2223.36,1,432,13.3248,3313071.0,39.03
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,32,0.1017,7,156,0.7545,29.0,5741.924,1,432,9.8324,3313071.0,46.71
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,33,0.0457,7,156,0.7545,40.0,6282.387999999999,1,432,21.8871,3313071.0,45.2
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,34,0.1342,7,156,0.7545,39.0,32159.260000000002,1,432,7.4535,3313071.0,58.43
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,35,0.1295,7,156,0.7545,36.0,2630.9700000000003,1,432,7.7205,3313071.0,58.48
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,36,0.3112,7,156,0.7545,52.0,13297.312,1,565,3.2136,3313071.0,100.13
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,37,0.1164,7,156,0.7545,72.0,734.7599999999999,1,565,8.5904,3313071.0,87.46
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,38,0.0302,7,156,0.7545,27.0,1767.0,1,565,33.069,3313071.0,31.66
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,39,0.1046,7,156,0.7545,39.0,551.0399999999998,1,565,9.5595,3313071.0,52.61
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,40,0.0873,7,156,0.7545,61.0,3436.112,1,565,11.4531,3313071.0,71.09
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,41,0.9976,7,156,0.7545,52.0,7937.706,1,565,1.0024,3313071.0,146.05
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,42,0.2183,7,156,0.7545,28.0,3436.112,1,565,4.5805,3313071.0,63.15
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,43,0.7127,7,156,0.7545,155.0,24227.28,1,596,1.4031,3313071.0,246.62
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,44,0.0904,7,156,0.7545,35.0,13297.312,1,596,11.0615,3313071.0,44.38
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,45,0.1025,7,156,0.7545,53.0,13297.312,1,596,9.7538,3313071.0,64.23
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,46,0.2232,7,156,0.7545,66.0,17886.329999999998,1,596,4.4812,3313071.0,85.83
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,47,0.1815,7,156,0.7545,63.0,4303.026,1,596,5.5097,3313071.0,90.59
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,48,0.1152,7,156,0.7545,83.1,10085.46,3,596,8.6796,3313071.0,102.17
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,49,0.1118,7,156,0.7545,69.0,7937.706,1,596,8.9472,3313071.0,80.6
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,50,0.4756,7,156,0.7545,72.0,13297.312,1,596,2.1024,3313071.0,149.54
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,51,0.0969,7,156,0.7545,47.0,715.7700000000001,1,596,10.3207,3313071.0,57.53
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,52,0.1284,7,156,0.7545,43.0,3436.112,1,596,7.7873,3313071.0,55.27
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,53,0.0271,7,156,0.7545,57.0,35141.535,1,596,36.8526,3313071.0,59.61
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,54,0.2233,7,156,0.7545,61.0,901.0559999999999,1,11,4.478,3313071.0,93.27
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,55,0.2842,7,156,0.7545,263.0,24227.28,1,11,3.519,3313071.0,309.66
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,56,0.5759,7,156,0.7545,66.0,69598.68,2,11,1.7363,3313071.0,134.48
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,57,0.1438,7,156,0.7545,45.0,5914.089999999999,1,11,6.955,3313071.0,71.11
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,58,0.9643,7,156,0.7545,147.0,77738.388,2,11,1.037,3313071.0,253.51
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,59,0.077,7,156,0.7545,83.0,752.1,1,11,12.9789,3313071.0,98.06
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,60,0.5698,7,156,0.7545,29.0,5741.924,1,226,1.7549,3313071.0,106.79
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,61,0.1009,7,156,0.7545,66.0,15726.41,1,226,9.9134,3313071.0,82.23
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,62,0.2218,7,156,0.7545,36.0,2670.668,1,226,4.5081,3313071.0,58.5
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,63,0.1726,7,156,0.7545,24.0,2962.6319999999996,1,226,5.7935,3313071.0,47.59
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,64,0.1664,7,156,0.7545,53.099999999999994,8983.952,3,226,6.0085,3313071.0,77.56
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,65,0.3634,7,156,0.7545,63.0,5741.924,1,353,2.7515,3313071.0,130.03
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,66,0.7872,7,156,0.7545,116.89999999999999,92011.42899999999,7,353,1.2703,3313071.0,206.97
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,67,0.3328,7,156,0.7545,60.0,3820.655999999999,1,353,3.005,3313071.0,111.71
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,68,0.9126,7,156,0.7545,41.0,3383.5759999999996,1,353,1.0957,3313071.0,159.54
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,69,0.0384,7,156,0.7545,47.0,925.4789999999999,1,353,26.0525,3313071.0,52.4
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,70,0.1458,7,156,0.7545,30.0,1370.25,1,353,6.8572,3313071.0,48.69
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,71,0.5802,7,156,0.7545,221.10000000000002,42482.58,3,589,1.7234,3313071.0,327.9
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,72,1.15,7,156,0.7545,64.8,23937.229,4,353,0.8696,3313071.0,177.25
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,73,1.34,7,156,0.7545,84.0,15726.41,1,589,0.7463,3313071.0,278.8
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,74,0.2477,7,156,0.7545,53.0,1908.72,1,589,4.0375,3313071.0,86.68
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,75,0.1078,7,156,0.7545,75.0,9522.192000000001,1,589,9.2737,3313071.0,90.34
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,76,0.1829,7,156,0.7545,60.0,24886.538,2,589,5.4674,3313071.0,86.49
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,77,0.363,7,156,0.7545,51.0,1018.2479999999998,1,589,2.755,3313071.0,111.13
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,78,0.4836,7,156,0.7545,47.0,5888.105999999999,2,589,2.0678,3313071.0,97.73
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,79,0.6038,7,156,0.7545,57.0,9940.658,3,710,1.6561,3313071.0,148.68
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,80,0.1989,7,156,0.7545,80.0,3349.1249999999995,2,710,5.0269,3313071.0,105.82
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,81,0.4418,7,156,0.7545,57.0,119880.016,1,710,2.2634,3313071.0,118.93
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,82,0.363,7,156,0.7545,71.0,318.12,1,710,2.7545,3313071.0,149.21
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,83,0.1511,7,156,0.7545,48.0,3614.1659999999997,1,710,6.6197,3313071.0,64.51
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,84,0.2195,7,156,0.7545,59.0,4303.026,1,710,4.5556,3313071.0,91.71
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,85,0.0605,7,156,0.7545,53.9,49297.786,7,710,16.5224,3313071.0,59.78
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,86,0.1319,7,156,0.7545,41.0,1689.9740000000002,1,710,7.5796,3313071.0,59.49
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,87,0.2053,7,156,0.7545,79.0,24535.548000000003,2,710,4.8716,3313071.0,101.09
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,88,0.1457,7,156,0.7545,42.0,5492.368,1,710,6.8645,3313071.0,62.01
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,89,0.433,7,156,0.7545,30.0,199.374,1,710,2.3094,3313071.0,72.85
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,90,0.1892,7,156,0.7545,101.0,5741.924,1,710,5.2866,3313071.0,124.62
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,91,0.3477,7,156,0.7545,47.0,13297.312,1,710,2.8757,3313071.0,82.57
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,92,0.4208,7,156,0.7545,30.0,5741.924,1,710,2.3766,3313071.0,93.15
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,93,0.0959,7,156,0.7545,36.0,6282.387999999999,1,710,10.4294,3313071.0,50.35
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,94,0.3406,7,156,0.7545,55.0,5741.924,1,710,2.9361,3313071.0,101.45
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,95,0.5728,7,156,0.7545,58.0,24928.908,2,250,1.7459,3313071.0,113.27
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,96,0.208,7,156,0.7545,47.0,10440.233999999999,1,250,4.8078,3313071.0,74.01
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,97,0.2803,7,156,0.7545,48.0,1431.5400000000002,1,250,3.5681,3313071.0,113.65
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,98,0.0931,7,156,0.7545,41.0,2481.96,1,250,10.7358,3313071.0,50.2
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,99,0.3964,7,156,0.7545,59.0,5969.6,1,250,2.5225,3313071.0,120.4
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,100,0.0672,7,156,0.7545,68.0,5741.924,1,250,14.8773,3313071.0,81.76
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,101,0.5156,7,156,0.7545,66.0,19783.68,1,250,1.9396,3313071.0,124.12
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,102,0.1935,7,156,0.7545,26.0,1370.25,1,250,5.1677,3313071.0,46.49
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,103,0.6553,7,156,0.7545,91.0,34386.168000000005,2,250,1.5259,3313071.0,153.3
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,104,4.5699,7,156,0.7545,36.0,2801.05,1,916,0.2188,3313071.0,483.41
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,105,0.0336,7,156,0.7545,57.0,28192.650000000005,2,916,29.7559,3313071.0,60.56
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,106,0.3446,7,156,0.7545,36.0,584.99,1,916,2.9021,3313071.0,80.81
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,107,0.3646,7,156,0.7545,95.0,3138.9599999999996,1,916,2.7427,3313071.0,167.08
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,108,0.4182,7,156,0.7545,30.0,987.8399999999998,1,916,2.3912,3313071.0,70.28
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,109,0.1199,7,156,0.7545,64.0,10440.233999999999,1,916,8.3388,3313071.0,78.66
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,110,0.1923,7,156,0.7545,80.0,2839.312,1,916,5.1989,3313071.0,108.98
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,111,0.0614,7,156,0.7545,18.0,516.945,1,916,16.2964,3313071.0,23.34
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,112,0.1962,7,156,0.7545,36.0,1314.831,1,916,5.0963,3313071.0,62.46
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,113,0.923,7,156,0.7545,45.0,22914.912,2,916,1.0834,3313071.0,177.72
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,114,0.2808,7,156,0.7545,130.0,61899.181000000004,4,916,3.5616,3313071.0,156.5
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,115,0.1388,7,156,0.7545,57.0,13297.312,1,916,7.2026,3313071.0,70.7
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,116,0.0621,7,156,0.7545,48.0,14061.504,3,916,16.1013,3313071.0,53.75
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,117,0.1793,7,156,0.7545,58.0,679.6800000000001,1,916,5.5768,3313071.0,83.6
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,118,1.8882,7,156,0.7545,197.0,3436.112,1,993,0.5296,3313071.0,582.44
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,119,1.9707,7,156,0.7545,74.0,65598.874,2,993,0.5074,3313071.0,460.73
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,120,1.1,7,156,0.7545,55.0,5418.952,2,993,0.9091,3313071.0,275.36
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,121,1.0585,7,156,0.7545,55.0,10371.14,1,993,0.9448,3313071.0,203.54
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,122,0.2776,7,156,0.7545,34.0,2603.3280000000004,1,993,3.6027,3313071.0,82.8
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,123,0.1729,7,156,0.7545,54.0,3562.0949999999993,1,993,5.784,3313071.0,78.52
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,124,0.2233,7,156,0.7545,57.0,5741.924,1,993,4.4779,3313071.0,76.55
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,125,0.6186,7,156,0.7545,101.0,1479.0,1,993,1.6167,3313071.0,173.62
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,126,0.9566,7,156,0.7545,57.900000000000006,17766.235999999997,3,993,1.0454,3313071.0,273.31
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,127,0.8664,7,156,0.7545,38.0,3436.112,1,689,1.1542,3313071.0,165.95
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,128,0.5508,7,156,0.7545,116.0,124251.373,2,689,1.8155,3313071.0,194.13
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,129,1.1278,7,156,0.7545,49.0,1287.384,1,689,0.8867,3313071.0,150.56
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,130,0.3205,7,156,0.7545,67.0,59911.488,1,689,3.1201,3313071.0,103.57
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,131,1.1187,7,156,0.7545,46.0,5741.924,1,689,0.8939,3313071.0,254.17
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,132,0.3269,7,156,0.7545,72.0,13297.312,1,689,3.0588,3313071.0,116.95
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,133,0.6109,7,156,0.7545,65.0,5957.819999999999,1,689,1.6369,3313071.0,155.99
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,134,0.259,7,156,0.7545,70.0,19783.68,1,689,3.8611,3313071.0,106.33
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,135,0.504,7,156,0.7545,29.0,5942.01,1,689,1.984,3313071.0,87.88
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,136,0.5882,7,156,0.7545,56.0,5942.01,1,689,1.7,3313071.0,125.18
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,137,3.3341,7,156,0.7545,136.0,39031.048,4,515,0.2999,3313071.0,595.93
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,138,0.5351,7,156,0.7545,53.0,944.0,1,515,1.8689,3313071.0,144.72
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,139,0.8171,7,156,0.7545,47.0,13297.312,1,515,1.2239,3313071.0,187.12
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,140,0.2399,7,156,0.7545,37.0,6872.224,2,515,4.1686,3313071.0,64.97
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,141,0.0896,7,156,0.7545,53.0,3035.3399999999997,1,515,11.1658,3313071.0,68.33
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,142,0.345,7,156,0.7545,28.0,5741.924,1,515,2.8982,3313071.0,79.76
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,143,1.0451,7,156,0.7545,53.0,38411.081999999995,2,515,0.9568,3313071.0,244.96
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,144,0.455,7,156,0.7545,60.0,9160.127999999999,1,515,2.1977,3313071.0,120.3
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,145,0.4453,7,156,0.7545,35.0,3352.56,1,515,2.2455,3313071.0,88.57
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,146,1.0079,7,156,0.7545,110.0,5741.924,1,317,0.9921,3313071.0,294.18
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,147,0.2112,7,156,0.7545,29.0,17886.329999999998,1,317,4.7346,3313071.0,65.24
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,148,0.0441,7,156,0.7545,65.0,2496.9599999999996,1,317,22.6943,3313071.0,70.24
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,149,0.8001,7,156,0.7545,66.0,77763.688,2,317,1.2499,3313071.0,252.62
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,150,0.3016,7,156,0.7545,39.0,944.0,1,317,3.3156,3313071.0,78.37
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,151,0.9358,7,156,0.7545,63.0,6140.778,2,317,1.0686,3313071.0,229.99
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,152,1.0733,7,156,0.7545,47.0,3119.8199999999997,1,520,0.9317,3313071.0,183.58
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,153,0.1503,7,156,0.7545,128.0,12567.608999999999,2,520,6.6535,3313071.0,147.62
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,154,0.2529,7,156,0.7545,47.0,3478.7519999999995,1,520,3.9546,3313071.0,73.59
RouteID_023c04c1-4b54-46f7-8db1-f6dc945d4ead,0,17.3088,10,167,0.6493,88.0,13297.312,1,982,0.0578,4247527.0,2370.37
RouteID_023c04c1-4b54-46f7-8db1-f6dc945d4ead,1,0.4617,10,167,0.6493,138.0,39317.352,2,982,2.1658,4247527.0,248.67
RouteID_023c04c1-4b54-46f7-8db1-f6dc945d4ead,2,0.1642,10,167,0.6493,76.0,15726.41,1,982,6.0917,4247527.0,97.24
RouteID_023c04c1-4b54-46f7-8db1-f6dc945d4ead,3,0.0901,10,167,0.6493,60.0,13297.312,1,982,11.0957,4247527.0,70.84
RouteID_023c04c1-4b54-46f7-8db1-f6dc945d4ead,4,0.4986,10,167,0.6493,60.0,1287.384,1,982,2.0058,4247527.0,180.86
RouteID_023c04c1-4b54-46f7-8db1-f6dc945d4ead,5,0.2405,10,167,0.6493,75.0,32159.260000000002,1,982,4.1576,4247527.0,106.2
RouteID_023c04c1-4b54-46f7-8db1-f6dc945d4ead,6,0.2908,10,167,0.6493,133.0,16828.832,2,982,3.4383,4247527.0,200.44
